sentiment	productId	userId	summary	text	helpfulY	helpfulN
		ATNQNZEHWMR9U	Pricey but nice selection of salts	I bought this as a gift for a friend who likes exotic salts, and it was a hit with him. It was well packaged with no breakage. (Some of the reviews have mentioned that they received broken containers.) The wooden holder is nice but not all that permanent. I would recommend this for someone who'd like to sample various kinds of salt and doesn't mind paying a high price. The reason I gave it four and not five stars was the price.	1	1
		A3VBBRHETBOP3Y	Great Stuff	I used it for a sinus infection where I lost my voice completely and had a sore throat. I found this product on yelp and went to an herbal Asian store in Chinatown in Phila. I only paid $2.50! the only difference is that I didn't get tea bags they were dissoluble cubes you place in the hot water. It worked great. It took a few hours to work but it worked!. The next day I had my voice back completely and no sore throat. One night I woke up from terrible post nasal drip cough, took a cup of this tea and it eliminated the cough and put me right to sleep. A must buy, its cheap and natural. You cant go wrong if you give it a try.	1	0
		A2T1NDDE2Z2OAK	great taste now in a 100 calorie bag	I love popchips, The bag now has only 100 calories. and it bit smaller but If you are craving pop chips without the fat and still taste great. These are for you. A bit pricey but worth it.	0	0
		A14X244VGHWPSX	Not bad..	I've now tried several of the Switch drinks. They're not bad, for a carbonated juice drink, especially. This, actually, was one of the better flavors I've tried. It's got a nice orange juice type flavor that I enjoyed. Ultimately, these drinks remind me of Apple Beer, which is essentially carbonated apple juice. I love that drink, and think Switch could try an apple version of their product. I'm sure I'd love it as well...<br /><br />That being said, give it a try. It will quench your thirst, and I'm sure it'll do well in the marketplace. It fills a void where very few drink manufacturers have entered.	0	0
		A286C5PALVXN5R	Heavily Flavored - Not For Us	I thought this was a Jamaican blend or roast, but turns out it's simply a heavily flavored coffee.  The flavor tastes artificial - like fake maple syrup flavoring.  We have three coffee drinkers in our house and none of us could get past the first few sips.  Now I have to find a home for the rest of it so it doesn't go to waste.	2	1
		A91YPBRXDEAWX	Awesome!	I love these things.  Unlike other products, this actually tastes really good.  I would recommend this to my family and friends.	1	0
		A1RAC4U8SU87NW	great idea but...	I was dissapointed in this one. The only way to get the treats out is to tug it on the ground but the rope encourages the dog to carry it around, throw it around etc... You have to fill it up to get the treats to come out and sorry but I don't want to give my dog 2 days worth of food. Maybe I would have been better off buying the smaller one.	0	0
		AYSYN1KLL6W5D	Delicious	Before I say anything else, I am mindful of differing tastes, as well as differences in processing from one batch of coffee to another. That said, I found the Coffee Bean Direct Hazelnut coffee to be evenly roasted (medium) and bearing a robust and rich hazelnut flavor from the first to the last cup. Since this is my first bag of hazelnut coffee from CBD, with which I am very pleased, I will update my comments, specifically addressing the consistency of the roasting/flavoring process from batch to batch with my next purchase. If my other CBD purchases are any indication, I anticipate a consistent product.	0	0
		ADR4ULYSJERNR	McCanns steel cut oatmeal	Purchased case of 6 cans from Amazon.com for [...]  bucks including shipping.<br />Good quality slow cooking oatmeal. Good shelf life on cans. This is the slow cooking type 20-40 minutes depending on preference. Taste is good.	1	0
		A7O427ARFVJYQ	Holy Pepper!	I've tried a couple of other flavors of this brand and they were great, however, this pepper flavor was over the top. Way too much pepper for my taste. So much so that I couldn't eat more than a couple of pieces and I don't plan on eating any more of it.	0	0
		A2XKR4VRZCKX55	Just OK coffee.	The coffee is just OK. It's very mild, almost bordering on weak. Would buy it again if the price was right.	0	0
		A2X3L31KCXBHCL	Stale Bitter Flavor	My grandma buy these HUGE plastic bins full of Folders ground coffee. Puroast tastes like the very last pot she makes from a plastic bin - weak, stale and bitter. My daughter is coffee connoiseur, so I gave her a cup, she took a sip and asked me where I managed to find such low quality coffee.<br /><br />Going wihout coffee is better than drinking this.	0	0
		A1JBB01LAK69LV	The chip with a kiss of salt	These chips are delectably delicious. I am on a low sodium diet. I didn't have to give up totally something that I truely love to snack. These chips are bursting with flavor, and you can't really tell they are missing all that salt. There is just a kiss worth on a chip, but beleive me, it is a total makeout!!!	1	0
		AUXGA0GCHRI7X	Microwave Popcorn	I bought this for my daughter's new microwave popcorn popper as a Christmas gift, and she says that it is delicious, but pops up smaller than other popcorn.  She likes it a lot.	0	0
		A1KIT78G85X3WH	The worst coconut water I've ever tasted	I have tried many brands of coconut water, including some flavored ones, but this one does not merit even one star.  It does not taste at all like coconut water --- WAY too much sugar and flavorings added --- sickeningly sweet. Very disappointing and truly a waste of my money.  Same was true of the passionfruit flavor. Yuck.	4	3
		A34QHHKRKHXZOB	not really	I was really hoping this would be good.  Unfortunately it is not. Overall, the nutritional composition of peanuts is extremely good, with most of the peanut's fat being monounsaturated. They also provide an excellent source of protein, vitamin E, and fiber. So make your own peanut butter, or just buy the natural with no additives.	4	6
		A2IK9R2M2OVR6J	Good Deal	My husband is a big coffee drinker, and with a deal like this I can order ahead and never have to worry about running out. I hate to have to run to the store because I am out of one thing.	1	2
		A3OBT30URCJEW2	the boys who eat everything won't eat it!	Very surprised.  Expected it to be thicker.  My 8 month olds are not pickey eaters but they refused to close thier mouths while this food was is there.  I would try it from babies r us before buying in bulk here.	2	1
		A281NPSIMI1C2R	Also look for the packets	If you are looking for a sweetener that is delicious in tea, Stevia can be used to sweeten hot or cold tea. You can almost say goodbye to regular sugars in your drinks once you get a taste for the Stevia powder.<br /><br />Unlike artificial sweeteners, Stevia is never bitter and won't leave a nasty aftertaste in your mouth. The packets are easy to carry with you and you may even notice you have less cravings for sugary foods.<br /><br />By using a low calorie (0 Calories) sweetener with only 1 gram of carbs, you will be ahead of the game. Every single time you use one packet of Stevia, you are using less sugar and you won't even miss it.<br /><br />~The Rebecca Review	1	0
		A2UCZAWAN5QMJQ	Good coffee, but lets clear up the flavors?	I saw the good reviews of this Jamaica Me Crazy coffee, but the reviewers all seem to wander around whether it has coconut, vanilla, caramel, rum or coffee liqueur flavorings.<br /><br />First off, I'm not getting any coconut from it at all.  Some vanilla, but it mostly tastes like coffee with baileys irish cream in it.<br /><br />In fact, after I drank a cup I had to go pick up my son from kindergarten and it occurred to me that some of the other parents might think I was drinking spiked coffee while we waited for the class to let out! :)<br /><br />But its good.  I recommend it to anyone who likes flavored coffee.  Not really anything else like it and I've tried about 20 different k-cup flavors.	1	0
